#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
11 , Cold Heart - PNAU Remix,"Elton John,Dua Lipa,PNAU",77,"glam rock, mellow gold, piano rock, dance pop, pop, uk pop, alternative dance, aussietronica, australian dance, australian electropop","Rock, Dance/Electronic, Pop",The Lockdown Sessions,2021-10-22,3:22,80,80,4,0,93,3,9,-6 db,116,C♯/D♭ Major,3B,4,2022-04-11,7rglLriMNBPAyuJOMGwi39
12 , Woman,Doja Cat,96,"dance pop, pop",Pop,Planet Her,2021-06-25,2:52,82,76,9,0,88,9,12,-4 db,108,F Minor,4A,4,2022-04-11,6Uj1ctrBOjOas8xZXGqKk4
13 , Where Are You Now,"Lost Frequencies,Calum Scott",95,"belgian edm, edm, pop, pop dance, tropical house, neo mellow","Dance/Electronic, Folk/Acoustic, Pop",Where Are You Now,2021-07-30,2:28,67,64,52,0,26,10,17,-8 db,121,F#/G♭ Minor,11A,4,2022-04-11,3uUuGVFu1V7jTQL60S1r8z
14 , Bam Bam (feat. Ed Sheeran),"Camila Cabello,Ed Sheeran",59,"dance pop, pop, post-teen pop, uk pop",Pop,Familia,2022-04-07,3:26,76,70,18,0,96,4,33,-6 db,95,G#/A♭ Major,4B,4,2022-04-11,2DB4DdfCFMw1iaR6JaR03a
15 , Pargi 6,Clicherik & Mäx,39,"estonian hip hop, estonian pop","Hip Hop, Pop",Pargi 6,2022-04-01,2:44,69,81,1,0,64,5,20,-5 db,124,A Major,11B,4,2022-04-11,57ROYUybqh2ujlErrk3VL9
16 , Teesklejad,Liis Lemsalu,34,"estonian pop, eurovision",Pop,Teesklejad,2022-04-07,2:52,73,61,12,0,48,5,11,-6 db,110,D Minor,7A,4,2022-04-11,5jhYoYzl45fTjqDo6VTsA3
17 , Sweater Weather,The Neighbourhood,93,"modern alternative rock, modern rock, pop, shimmer pop","Rock, Pop",I Love You.,2013-04-19,4:00,61,81,5,2,40,3,10,-3 db,124,A#/B♭ Major,6B,4,2022-04-11,2QjOHCTQ1Jl3zawyYOpxh6
18 , Stan Smith,"Alcemist,Coco",73,"bass house, ukg revival",Dance/Electronic,Stan Smith,2022-01-27,3:55,70,87,7,0,25,33,13,-1 db,175,D Major,10B,4,2022-04-11,0nCgsAki7e7I243CUblGxU
19 , koptereid,5MIINUST,46,"estonian hip hop, estonian pop","Hip Hop, Pop",koptereid,2021-09-23,4:10,57,78,0,0,17,4,15,-8 db,115,E Minor,9A,4,2022-04-11,4QWbJNAWatPr3j065e3N7H
20 , The Motto,"Tiësto,Ava Max",94,"big room, brostep, dance pop, dutch edm, edm, house, pop, pop dance, slap house, trance, tropical house","Dance/Electronic, Pop",The Motto,2021-11-04,2:44,75,76,3,0,46,4,9,-5 db,118,G Minor,6A,4,2022-04-11,18asYwWugKjjsihZ0YvRxO
21 , STAY (with Justin Bieber),"The Kid LAROI,Justin Bieber",93,"australian hip hop, canadian pop, pop","Hip Hop, Pop",F*CK LOVE 3: OVER YOU,2021-07-23,2:21,59,76,4,0,48,5,10,-5 db,170,C♯/D♭ Major,3B,4,2022-04-11,5PjdY0CKGZdEuoNab3yDmX
22 , INDUSTRY BABY (feat. Jack Harlow),"Lil Nas X,Jack Harlow",90,"lgbtq+ hip hop, pop, deep underground hip hop, kentucky hip hop, rap","Hip Hop, Pop",MONTERO,2021-09-17,3:32,74,69,2,0,89,7,5,-7 db,150,A#/B♭ Minor,3A,4,2022-04-11,5Z9KJZvQzH6PFmb8SNkxuk
23 , Zim Zimma,"Marcara,Siimi",47,"estonian hip hop, estonian electronic","Dance/Electronic, Hip Hop",Zim Zimma,2021-12-17,2:42,66,90,3,7,47,4,44,-6 db,145,B Major,1B,4,2022-04-11,2cbkgGRldr8q7XEryBMFCZ
24 , Boyfriend,Dove Cameron,94,"pop, post-teen pop",Pop,Boyfriend,2022-02-11,2:33,35,61,23,0,23,6,19,-7 db,180,G Minor,6A,3,2022-04-11,59CfNbkERJ3NoTXDvoURjj
25 , After Dark,Mr.Kitty,78,weirdcore,,Time,2014-08-08,4:17,58,60,7,41,4,3,8,-10 db,140,G#/A♭ Major,4B,4,2022-04-11,0zCgWGmDF0aih5qexATyBn
26 , Revenge,XXXTENTACION,89,"emo rap, miami hip hop",Hip Hop,17,2017-08-25,2:00,75,25,78,0,18,26,11,-16 db,140,B Minor,10A,4,2022-04-11,5TXDeTFVRVY7Cvt0Dw4vWW
27 , THATS WHAT I WANT,Lil Nas X,95,"lgbtq+ hip hop, pop","Hip Hop, Pop",MONTERO,2021-09-17,2:23,74,85,1,0,55,22,5,-5 db,88,C♯/D♭ Minor,12A,4,2022-04-11,0e8nrvls4Qqv5Rfa2UhqmO
28 , Vihje,"nublu,Mikael Gabriel",56,"estonian pop, finnish dance pop, finnish hip hop, finnish pop","Pop, Dance/Electronic, Hip Hop",Vihje,2021-12-30,3:30,78,76,18,0,83,8,8,-5 db,98,A Major,11B,4,2022-04-11,1w2vjbD7OmP9TaPRiiA2xW
29 , Shivers,Ed Sheeran,95,"pop, uk pop",Pop,=,2021-10-29,3:27,79,86,28,0,82,9,4,-3 db,141,D Major,10B,4,2022-04-11,50nfwKoDiSYg8zOCREWAm5
30 , pagasita peruus (aguascalientes),nublu,47,estonian pop,Pop,pagasita peruus (aguascalientes),2022-03-10,3:13,74,64,21,0,53,21,43,-6 db,90,F Minor,4A,4,2022-04-11,5eJ7P2Wx8bMujs5T46yAlM
31 , abcdefu,GAYLE,98,modern alternative pop,Rock,abcdefu,2021-08-13,2:48,70,54,30,0,42,5,37,-6 db,122,E Major,12B,4,2022-04-11,4fouWK6XVHhzl78KzQ1UjL
32 , Pepas,Farruko,85,"latin, latin hip hop, reggaeton, trap latino","Latin, Hip Hop",La 167,2021-10-01,4:47,76,77,1,0,44,3,13,-4 db,130,G Major,9B,4,2022-04-11,2B4GHvToeLTOBB4QLzW3Ni
33 , Ghost,Justin Bieber,93,"canadian pop, pop",Pop,Justice,2021-03-19,2:33,60,74,19,0,44,5,42,-6 db,154,D Major,10B,4,2022-04-11,6I3mqTwhRpn34SLVafSH7G
34 , 505,Arctic Monkeys,85,"garage rock, permanent wave, rock, sheffield indie","Blues, Rock",Favourite Worst Nightmare (Standard Version),2007-04-24,4:13,52,85,0,0,23,5,7,-6 db,140,C Major,8B,4,2022-04-11,58ge6dfP91o9oXMzq3XkIS
35 , Close Eyes,"Chego1963,onurxt,Rylixe",0,"new school turkce rap,",,Close Eyes,2020-02-13,2:12,78,54,7,73,22,7,14,-10 db,96,C Major,8B,4,2022-04-11,7BNWWI6aZPLkYCfRat8HuD
36 , Something In The Way - Remastered,Nirvana,60,"grunge, permanent wave, rock",Rock,Nevermind (30th Anniversary Super Deluxe),1991-09-24,3:52,43,23,82,37,6,3,11,-12 db,105,G#/A♭ Major,4B,4,2022-04-11,2WL6GQzPuK9Nrpy9XwNEbz
37 , Infinity,Jaymes Young,95,"modern rock, pop","Rock, Pop",Feel Something,2017-06-23,3:57,67,67,15,0,49,4,30,-7 db,122,B Minor,10A,4,2022-04-11,1SOClUWhOi8vHZYMz3GluK
38 , Light Switch,Charlie Puth,83,"dance pop, pop, viral pop",Pop,Light Switch (Instrumental),2022-01-19,3:05,69,63,11,0,91,31,9,-6 db,184,F#/G♭ Major,2B,4,2022-04-11,3AVXwaOGCEL8cmBecfcsFJ
39 , Hope,STEFAN,61,estonian pop,Pop,Hope,2021-12-05,3:03,52,79,20,0,58,4,10,-5 db,123,A#/B♭ Minor,3A,4,2022-04-11,6sSq38pmQxG0YuvbipDoEi
40 , Without Me,Eminem,92,"detroit hip hop, hip hop, rap",Hip Hop,The Eminem Show,2002-05-26,4:50,91,67,0,0,66,7,24,-3 db,112,G Major,9B,4,2022-04-11,7lQ8MOhq6IN2w8EYcFNSUk
41 , u.,niteboi,79,drift phonk,,u.,2017-01-22,2:54,46,65,22,87,6,10,11,-9 db,124,E Minor,9A,4,2022-04-11,0J7oHYxjF6Oln61wy0kP2i
42 , Bad Habits,Ed Sheeran,95,"pop, uk pop",Pop,=,2021-10-29,3:50,81,89,5,0,54,3,37,-4 db,126,B Minor,10A,4,2022-04-11,3rmo8F54jFF8OgYsqTxm5d
43 , Do It To It,"ACRAZE,Cherish",94,"atl hip hop, girl group, hip pop, r&b, southern hip hop, urban contemporary","Hip Hop, Pop, R&B",Do It To It,2021-08-20,2:37,85,81,2,5,64,9,7,-8 db,125,B Minor,10A,4,2022-04-11,20on25jryn53hWghthWWW3
44 , Zick Zack,Rammstein,72,"alternative metal, german metal, industrial, industrial metal, industrial rock, neue deutsche harte, nu metal","Metal, Rock",Zick Zack,2022-04-07,4:04,67,81,0,0,40,7,7,-5 db,130,F Minor,4A,4,2022-04-11,5hPxC9i9lj9pJwg7DK2MvC
45 , Starlight,Dave,91,uk hip hop,Hip Hop,Starlight,2022-03-03,3:31,95,37,34,0,37,29,10,-10 db,124,E Minor,9A,4,2022-04-11,531KGXtBroSrOX9LVmiIgc
46 , good 4 u,Olivia Rodrigo,95,pop,Pop,SOUR,2021-05-21,2:58,56,66,34,0,69,15,8,-5 db,167,A Major,11B,4,2022-04-11,4ZtFanR9U6ndgddUvNcjcG
47 , HDMI,BONES,82,"dark trap, underground hip hop",Hip Hop,Rotten,2014-12-02,2:19,71,29,69,81,12,6,32,-16 db,125,G Major,9B,4,2022-04-11,7I4ibsZgwuf46g0xHuTC8s
48 , When You're Gone,Shawn Mendes,88,"canadian pop, dance pop, pop, viral pop",Pop,When You're Gone,2022-03-31,2:52,60,69,2,0,58,4,58,-6 db,147,F Major,7B,4,2022-04-11,0U1W2LZVUX7qTm7dDpqxh6
49 , RAVE,Dxrk ダーク,65,drift phonk,,RAVE,2022-03-18,2:49,72,75,24,85,34,4,11,-6 db,120,G#/A♭ Major,4B,4,2022-04-11,01kfSdF9zfcDLri5sSWEoL
50 , Toxic,BoyWithUke,91,,,Toxic,2021-10-29,2:48,59,61,84,0,69,36,46,-7 db,180,G#/A♭ Minor,1A,4,2022-04-11,2gQPv5jvVPqU2a9HhMNO1v
